StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q2,Q3,Q3,Q4,Q5,Q6,Q7,Q7_6_TEXT,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q119,Q120,Q121,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q130,Q131,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q139,Q140,Q141,Q142,Q143,Q144,Q145,Q8,Q9,Q10,Q11,Q11_11_TEXT,Q12,Q12_11_TEXT,Q13,Q14,disasterfs_supply_1,disasterfs_selection_1,disasterfs_kinds_1,disasterfs_quality_1,disasterfs_safe_1,disasterfs_transport_1,disasterfs_barriers_1,disasterfs_health_1,disasterfs_worry_1,disasterfs_enjoy_1,disasterfs_cook_1,disasterfs_equipment_1,disasterfs_services_1,disasterfs_budget_1,disasterfs_foodaid_1,Q17_18_1,disasterfs_supply_2,disasterfs_selection_2,disasterfs_kinds_2,disasterfs_quality_2,disasterfs_safe_2,disasterfs_transport_2,disasterfs_barriers_2,disasterfs_health_2,disasterfs_worry_2,disasterfs_enjoy_2,disasterfs_cook_2,disasterfs_equipment_2,disasterfs_services_2,disasterfs_budget_2,disasterfs_foodaid_2,Q17_18_2,disasterfs_supply_3,disasterfs_selection_3,disasterfs_kinds_3,disasterfs_quality_3,disasterfs_safe_3,disasterfs_transport_3,disasterfs_barriers_3,disasterfs_health_3,disasterfs_worry_3,disasterfs_enjoy_3,disasterfs_cook_3,disasterfs_equipment_3,disasterfs_services_3,disasterfs_budget_3,disasterfs_foodaid_3,Q17_18_3,Q16#1_1,Q16#1_2,Q16#1_3,Q16#1_4,Q16#1_5,Q16#1_6,Q16#1_7,Q16#1_8,Q16#1_9,Q16#1_10,Q16#1_11,Q16#1_12,Q16#1_13,Q16#1_14,Q16#1_14_TEXT,Q16#2_1,Q16#2_2,Q16#2_3,Q16#2_4,Q16#2_5,Q16#2_6,Q16#2_7,Q16#2_8,Q16#2_9,Q16#2_10,Q16#2_11,Q16#2_12,Q16#2_13,Q16#2_14,Q16#2_14_TEXT,Q17#1_1,Q17#1_2,Q17#1_3,Q17#1_4,Q17#2_1,Q17#2_2,Q17#2_3,Q17#2_4,Q17#3_1,Q17#3_2,Q17#3_3,Q17#3_4,Q18#1_1,Q18#2_1,Q18#3_1,Q19#1_1,Q19#2_1,Q19#3_1,Q20#1_1,Q20#1_2,Q20#1_3,Q20#1_4,Q20#1_5,Q20#1_6,Q20#1_7,Q20#1_8,Q20#1_9,Q20#1_9_TEXT,Q20#2_1,Q20#2_2,Q20#2_3,Q20#2_4,Q20#2_5,Q20#2_6,Q20#2_7,Q20#2_8,Q20#2_9,Q20#2_9_TEXT,Q20#3_1,Q20#3_2,Q20#3_3,Q20#3_4,Q20#3_5,Q20#3_6,Q20#3_7,Q20#3_8,Q20#3_9,Q20#3_9_TEXT,Q21#1_1,Q21#1_2,Q21#1_3,Q21#1_4,Q21#1_5,Q21#1_6,Q21#1_7,Q21#1_8,Q21#1_9,Q21#1_10,Q21#1_11,Q21#1_12,Q21#1_13,Q21#1_14,Q21#1_15,Q21#1_16,Q21#1_17,Q21#1_17_TEXT,Q21#2_1,Q21#2_2,Q21#2_3,Q21#2_4,Q21#2_5,Q21#2_6,Q21#2_7,Q21#2_8,Q21#2_9,Q21#2_10,Q21#2_11,Q21#2_12,Q21#2_13,Q21#2_14,Q21#2_15,Q21#2_16,Q21#2_17,Q21#2_17_TEXT,Q21#3_1,Q21#3_2,Q21#3_3,Q21#3_4,Q21#3_5,Q21#3_6,Q21#3_7,Q21#3_8,Q21#3_9,Q21#3_10,Q21#3_11,Q21#3_12,Q21#3_13,Q21#3_14,Q21#3_15,Q21#3_16,Q21#3_17,Q21#3_17_TEXT,Q22,Q22_5_TEXT,Q23#1_1,Q23#1_2,Q23#1_3,Q23#1_4,Q23#2_1,Q23#2_2,Q23#2_3,Q23#2_4,Q23#3_1,Q23#3_2,Q23#3_3,Q23#3_4,phq_nervous,phq_worry,gad_pleasure,gad_down,Q25,Q26,Q27,Q27_10_TEXT,Q70,Q71,Q72,Q73,Q74,Q74_2_TEXT,Q75,Q76,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q78,Q78_8_TEXT,Q153,Q154,Q161,Q79,Q81,Q82,Q82_6_TEXT,Q83,Q83_7_TEXT,Q84,Q155,opp,RISN,rid,V,Q_BallotBoxStuffing,Q_RelevantIDFraud,Q_TotalDuration,Q_CHL,transaction_id,SVID,tg,Region,clean,ResponseID,gc,term,LS,PS,Q_QualityScore,Q_Quality_TIMESTAMP
29-10-2025 10:54,29-10-2025 11:03,0,100,543,1,29-10-2025 11:03,R_7lSqesYbapfvB0B,,anonymous,EN,1,1,1,2,2,2,3,,13,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Milton ,5,"1,3,5,9,10",,,,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,3,2,3,3,3,2,3,2,3,3,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,3,3,4,1,1,,1,1,1,1,1,1,No food was available ,,,1,1,,,,,,No food was available ,,,,,,,,,,No food was available ,1,,1,,1,,1,1,1,,,,,1,1,1,1,Friends ,,1,,1,,,,,,,,1,,,,,,Friends ,,,,,,1,,,,1,1,,1,,,,,Friends ,1,,3,3,3,3,3,3,3,3,1,1,1,1,2,2,1,2,,3,1,,57,1,2,1,4,,3,2,0,0,0,0,1,2,,1,1,4,3,1,4,,3,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,543,anonymous,7GjtSoFG63utI6rSeVmnVp,44907464,,1_3_and_4,0,R_7lSqesYbapfvB0B,1,,{Invalid Expression},789,,
29-10-2025 10:26,29-10-2025 11:25,0,100,3579,1,29-10-2025 11:25,R_6QF5uIfzAV9Pytb,,anonymous,EN,1,1,1,2,1,2,6,South asian,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,8,Hurricane Ian,3,"1,2,3,4,6,8",,"1,2,6,8",,3,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,,1,,,,,,,,1,1,,1,1,,,,,,,,1,,,,,,,1,1,,,1,,,1,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,1,1,,,,,,1,,1,,,,,,,,,3,,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,,3,,,29,1,2,2,7,,2,2,1,,1,4,,1,,1,1,4,5,2,7,,4,,2,"Access to food was briefly limited, but stores and services returned to normal quickly after the storm.",Qual2676-0927DisasterFoodSecurity,,,,,,3579,anonymous,6bZoFi1SAkxQGoFky3ci9i,44907464,,1_3_and_4,0,R_6QF5uIfzAV9Pytb,1,,{Invalid Expression},789,,
29-10-2025 11:33,29-10-2025 11:38,0,100,292,1,29-10-2025 11:38,R_3jPqhT9GwtI9ioq,,anonymous,EN,1,1,1,2,2,2,6,Middle Eastern ,9,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,I forgot ,5,"3,4,5",,1,,3,2,3,3,3,3,3,3,3,3,1,1,2,3,4,2,4,3,2,2,3,4,4,3,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,4,4,3,2,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,3,2,2,2,2,2,3,3,2,2,1,3,2,2,1,1,,,,,1,,,,,,1,1,,1,,1,,,,,,,1,,,,,,1,,,,,,,,1,,1,,,,1,,,,,1,1,1,,,,1,,1,,1,,1,,1,,,,,,,1,1,1,,,,,,1,,,,,,3,,2,3,2,3,2,3,2,4,3,3,1,1,4,3,3,2,1,2,10,Mental health ,34,1,2,5,5,,0,2,0,0,0,3,0,"1,5",,1,1,3,3,1,1,,8,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,292,anonymous,2Hi6CLOLvQZWymqbjX3LSa,44884568,,2_6_and_9,0,R_3jPqhT9GwtI9ioq,1,,{Invalid Expression},1553,,
29-10-2025 11:34,29-10-2025 11:45,0,100,682,1,29-10-2025 11:45,R_5rrbFqk0nXtTpBU,,anonymous,EN,1,1,1,2,1,2,4,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,13,Storm,2,"2,4,5,8,9",,"1,6,9,10",,3,2,2,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,1,,,1,,1,,,1,,,,,,,,1,,,,,,1,1,1,Created our own group for accessible supplies,,1,,,,,,1,,,,,,,,1,1,Created our own group for accessible supplies,,,1,,,,,,,,,,1,,,,1,Created our own group for accessible supplies,3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,37,2,2,2,8,,2,2,0,1,0,2,0,1,,1,1,3,5,2,5,,6,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,682,anonymous,4kGTpXgmqmCAuFMgheJNTP,44907464,,8_and_10,0,R_5rrbFqk0nXtTpBU,1,,{Invalid Expression},789,,
29-10-2025 11:35,29-10-2025 11:49,0,100,822,1,29-10-2025 11:49,R_71TxjTimKDt2NFx,,anonymous,EN,1,1,1,2,2,2,7,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,13,Don’t recall,3,"1,3,5",,"1,5",,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,,,,,,,,,,Did not have problems ,,,,,,,,,,Did not have problems ,,,,,,,,,,Did not have problems ,,,,,,,,,,,,,,,,,,No problem ,,,,,,,,,,,,,,,,,,No problem ,,,,,,,,,,,,,,,,,,No problem ,1,,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,,2,10,No,44,2,2,,6,,2,1,0,0,0,2,0,1,,1,1,1,5,1,7,,8,,2,None,Qual2676-0927DisasterFoodSecurity,,,,,,822,anonymous,4qhQQj5JGTMG8hNvpu75vx,44907464,,2_6_and_9,0,R_71TxjTimKDt2NFx,1,,{Invalid Expression},789,,
29-10-2025 11:52,29-10-2025 11:57,0,100,283,1,3/11/2025 8:07,R_6MmfiCUOogUNrBT,,anonymous,EN,1,1,1,2,1,2,4,,9,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Eq1,3,"1,5,7,9",,"2,6,8",,1,5,1,1,2,1,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,3,3,1,2,3,4,3,2,1,2,1,2,3,4,2,1,1,1,2,1,3,3,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,1,3,2,2,2,2,1,2,2,3,2,3,1,,,1,,,1,1,1,Food,,1,,,,1,,1,1,Food,1,,1,,1,,1,,1,Food,1,,1,1,,1,,,1,,1,1,,1,,1,,Food,1,,,,1,,,,,,,,1,,1,1,,Food,1,1,,,,1,1,1,1,,,,,,,,1,Food,1,,1,2,3,4,2,3,3,2,2,2,3,2,1,2,3,4,"2,3",1,10,None,25,1,2,2,6,,2,3,1,0,1,2,0,1,,1,1,3,5,2,7,,8,,2,None,Qual2676-0927DisasterFoodSecurity,,,,,,283,anonymous,10w7qN2Huz1ktyVkJxEx08,44907464,,2_6_and_9,0,R_6MmfiCUOogUNrBT,1,,{Invalid Expression},789,15,2025-11-03T15:07:31.576Z
29-10-2025 12:06,29-10-2025 12:24,0,100,1080,1,29-10-2025 12:24,R_78MY8vWW3OgSrC5,,anonymous,EN,1,1,1,2,2,2,"2,3",,13,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Hurricane Milton,5,"1,2,3,4,5,6",,2,,3,3,2,3,3,3,2,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,3,2,3,3,3,2,3,2,2,3,2,3,2,3,3,3,2,2,3,2,3,2,3,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,1,3,3,3,3,2,3,3,2,1,1,2,2,3,1,,1,,,,1,,,,,1,,1,,1,,1,,,,,,,1,,,,,,,1,,,,1,,,1,,,1,,,1,,,,1,,1,,1,,1,1,,1,,,1,1,,1,,,,,,1,,,,,,,1,,,,,,,,2,,3,4,2,3,3,3,3,3,2,3,2,3,1,1,2,2,1,2,,,34,1,2,"1,3",3,,1,1,0,0,0,1,0,1,,1,1,4,4,1,7,,5,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,1080,anonymous,5IW9ymNcvN7zLeDtdz6NqR,44907464,,1_3_and_4,0,R_78MY8vWW3OgSrC5,1,,{Invalid Expression},789,,
29-10-2025 15:43,29-10-2025 15:55,0,100,695,1,29-10-2025 15:55,R_3Pc6qvd9mv5Y2b2,,anonymous,EN,1,1,1,2,2,2,3,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,8,Hannah ,5,"1,3,4,6,7,8",,"1,7,8",,3,2,2,2,1,1,1,1,2,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,4,2,2,1,,,1,,,,,,,,1,,1,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,9,,58,1,2,1,7,,2,1,0,0,0,3,0,1,,1,1,2,4,2,7,,8,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,695,anonymous,11CRHAcDGPvildfCvxKVlq,44907464,,2_6_and_9,0,R_3Pc6qvd9mv5Y2b2,1,,{Invalid Expression},789,,
29-10-2025 17:09,29-10-2025 17:27,0,100,1085,1,29-10-2025 17:27,R_7oGaLyR6mlsQFQV,,anonymous,EN,1,1,1,2,2,2,"1,4",,13,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Ian,1,"1,3,4,5,8",,"1,11",House roof damage,1,1,2,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,,,,3,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,2,"3,10",Cholesterol ,78,1,2,"2,5",4,,3,1,0,0,0,0,2,4,,1,1,4,4,3,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,1085,anonymous,4ghGqPIM2MWV2Ok1KIufNM,44907464,,1_3_and_4,0,R_7oGaLyR6mlsQFQV,1,,{Invalid Expression},789,,
29-10-2025 18:53,29-10-2025 19:06,0,100,787,1,3/11/2025 8:07,R_6TObvQd9hni41OY,,anonymous,EN,1,1,1,2,2,2,6,French American,21,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Don't Know,7,"2,6",,"2,6",,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,,,55,1,2,5,4,,10,2,0,0,0,2,0,1,,1,1,4,5,2,7,,8,,2,No specific comments.,Qual2676-0927DisasterFoodSecurity,,,,,,787,anonymous,2AOPFlenOeMgRm0zNjiRNM,44884568,,2_6_and_9,0,R_6TObvQd9hni41OY,1,,{Invalid Expression},1553,0,2025-11-03T15:07:31.576Z
29-10-2025 20:00,29-10-2025 20:09,0,100,569,1,29-10-2025 20:09,R_6RQb5431U1HpvAH,,anonymous,EN,1,1,1,2,1,2,"1,2",,14,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,I forgot,7,"1,3",,1,,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,2,,,28,2,2,"3,5",6,,0,2,1,0,0,2,0,1,,1,1,4,5,2,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,569,anonymous,25GAzBba194A0743Zf1VCH,44884568,,1_3_and_4,0,R_6RQb5431U1HpvAH,1,,{Invalid Expression},1553,,
29-10-2025 19:51,29-10-2025 20:12,0,100,1228,1,29-10-2025 20:12,R_1w6PwLoxd4d2iCl,,anonymous,EN,1,1,1,1,2,2,6,Mixed,28,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,3,Polar vortex,5,"1,2,6",,"2,6",,3,5,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,1,1,,,,,,,,,1,1,,,,,,,,,1,1,,,,,,,1,,,1,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,6,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,,2,"3,6",,48,1,2,5,5,,5,1,0,0,2,2,0,7,,1,1,2,3,2,7,,8,,1,Nope,Qual2676-0927DisasterFoodSecurity,,,,,,1228,anonymous,18oXgVSVerb1yhE5exuJlS,44907464,,5_and_7,0,R_1w6PwLoxd4d2iCl,1,,{Invalid Expression},789,,
30-10-2025 07:48,30-10-2025 07:57,0,100,494,1,3/11/2025 8:07,R_7s07yaKtegDFat7,,anonymous,EN,1,1,1,2,1,2,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,5,Vember,5,"1,3",,1,,1,3,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,2,1,3,2,3,1,2,2,2,2,2,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,,1,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,3,1,10,None,25,1,2,5,3,,0,5,0,1,0,4,0,3,,1,1,1,5,2,7,,8,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,494,anonymous,62A3BJNPgJF6LrFUlU4Uw8,44935997,,1_3_and_4,0,R_7s07yaKtegDFat7,1,,{Invalid Expression},202,15,2025-11-03T15:07:31.576Z
30-10-2025 07:47,30-10-2025 08:21,0,100,2032,1,30-10-2025 08:21,R_3qIlDXHGhNkEes3,,anonymous,EN,1,1,1,1,2,2,1,,13,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Milton,1,"1,2,3,4,6",,"1,6",,3,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,2,2,2,2,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,3,3,3,3,1,1,1,1,2,1,2,1,3,1,,,,,,,,,,,,1,1,1,1,,1,1,,,1,,,1,,1,,1,,,,,,,,,,1,,,1,,,,,,,,1,1,1,,1,,,,,,1,,1,,,,,,1,1,1,1,1,,,1,,,1,,,,,,,,6,,1,1,1,1,3,3,3,3,1,1,1,1,2,2,2,2,1,2,,,53,1,2,5,2,8,2,2,0,0,0,55 53,0,6,,1,1,4,1,2,1,,8,,2,Honestly no the survey experience was great easy to understand and easy to do even a child could do this survey very easy thanks a lot,Qual2676-0927DisasterFoodSecurity,,,,,,2032,anonymous,7GPZkAHOsJlnalvEoexaWZ,44935997,,1_3_and_4,0,R_3qIlDXHGhNkEes3,1,,{Invalid Expression},202,,
30-10-2025 08:12,30-10-2025 08:23,0,100,674,1,30-10-2025 08:23,R_63e4aXJi4LXlFfg,,anonymous,EN,1,1,1,2,2,2,1,,25,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Icey,7,"1,2,3,4",,"1,2",,3,5,2,2,1,1,1,1,2,2,1,1,2,1,3,1,1,1,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,,1,,,,,,,,1,,1,1,1,,,,,,,,1,,,,,,,1,,,,,,,1,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,2,,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,,3,"3,9",,63,1,2,5,6,,3,2,0,0,0,2,0,2,,1,1,2,5,2,7,,8,,2,It is all about preparation and stocking up,Qual2676-0927DisasterFoodSecurity,,,,,,674,anonymous,2JUtfnfaEUS0W1OQMzzo8G,44935997,,5_and_7,0,R_63e4aXJi4LXlFfg,1,,{Invalid Expression},202,,
30-10-2025 08:09,30-10-2025 08:33,0,100,1451,1,30-10-2025 08:34,R_52GuJrxJ1KTd2fL,,anonymous,EN,1,1,1,2,2,2,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,7,Hot June,7,11,Limit time outdoors,11,Limit time outdoors,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,,3,,,41,2,2,5,4,,0,1,0,0,0,2,0,1,,1,1,1,5,2,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,1451,anonymous,2CZtd0770RhFLvpHBqrx3k,44935997,,1_3_and_4,0,R_52GuJrxJ1KTd2fL,1,,{Invalid Expression},202,,
30-10-2025 08:24,30-10-2025 08:36,0,100,760,1,30-10-2025 08:36,R_5rNTIreJi0JaRlZ,,anonymous,EN,1,1,1,2,2,2,1,,52,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Drought ,7,"6,7",,"6,7,9",,2,2,1,1,4,1,4,4,4,1,4,4,4,4,4,4,4,4,3,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,4,3,3,1,,1,1,1,1,1,,1,Pantry ,,1,,,,,,,,Pantry ,,,,,,1,,,,Pantry ,1,1,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,,,56,1,2,5,4,,3,1,0,0,0,0,1,1,,1,1,2,5,1,7,,8,,2,Always stock up ,Qual2676-0927DisasterFoodSecurity,,,,,,760,anonymous,6FmsH5fHWrkjtfFoPIRJBw,44935997,,5_and_7,0,R_5rNTIreJi0JaRlZ,1,,{Invalid Expression},202,,
30-10-2025 08:25,30-10-2025 08:39,0,100,796,1,30-10-2025 08:39,R_7obWWaeHl1QPi3r,,anonymous,EN,1,1,1,2,2,2,1,,20,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,Windy,1,"1,3,4,5",,1,,3,5,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,3,,,72,2,2,4,4,,3,1,0,0,1,2,1,4,,1,1,4,5,5,7,,1,,1,no,Qual2676-0927DisasterFoodSecurity,,,,,,796,anonymous,1HyLIaF7FD1DT60lymNa3v,44935997,,1_3_and_4,0,R_7obWWaeHl1QPi3r,1,,{Invalid Expression},202,,
